群里定制,#genre#
BBC,p2p://fccseuro.pvbox.live:18912/5b140953000257fb79f66a001c8dc5b4
BBC,p2p://fccsovh.pvbox.live:18912/5b140953000257fb79f66a001c8dc5b4
OUTDOOR,p2p://fccseuro.pvbox.live:18912/5b1409db000a72d4074dd362e5cf3e21
OUTDOOR,p2p://fccsovh.pvbox.live:18912/5b1409db000a72d4074dd362e5cf3e21
博斯运动 I,p2p://fccseuro.pvbox.live:18912/5b13f6f0000c1dd644ffd30c719c308f
博斯运动 I,p2p://fccsovh.pvbox.live:18912/5b13f6f0000c1dd644ffd30c719c308f
SUNDANCE,p2p://fccseuro.pvbox.live:18912/5b1408f2000c5b2d1560791cd5b76651
SUNDANCE,p2p://fccsovh.pvbox.live:18912/5b1408f2000c5b2d1560791cd5b76651
亞洲美食,p2p://fccseuro.pvbox.live:18912/5b1409da000c98012b21065a2d054373
亞洲美食,p2p://fccsovh.pvbox.live:18912/5b1409da000c98012b21065a2d054373
靖天卡通,p2p://fccseuro.pvbox.live:18912/5b14093e0009fa21d217a82446ad038a
靖天卡通,p2p://fccsovh.pvbox.live:18912/5b14093e0009fa21d217a82446ad038a
BBC LIFESTYLE,p2p://fccseuro.pvbox.live:18912/5b1408f2000906bdb5da58904b5c003c
BBC LIFESTYLE,p2p://fccsovh.pvbox.live:18912/5b1408f2000906bdb5da58904b5c003c
博斯高球二台,p2p://fccseuro.pvbox.live:18912/5b1409dc00088a66ae0878955c9b580a
博斯高球二台,p2p://fccsovh.pvbox.live:18912/5b1409dc00088a66ae0878955c9b580a
博斯運動,p2p://fccseuro.pvbox.live:18912/5b1409f3000dc923a72b7479e3f2d849
博斯運動,p2p://fccsovh.pvbox.live:18912/5b1409f3000dc923a72b7479e3f2d849
緯來精彩,p2p://fccseuro.pvbox.live:18912/5b14094a0000e951c1803a20268301b4
緯來精彩,p2p://fccsovh.pvbox.live:18912/5b14094a0000e951c1803a20268301b4
曼迪日本臺,p2p://fccseuro.pvbox.live:18912/5b1408f1000aeceebea7efa30baaf059
曼迪日本臺,p2p://fccsovh.pvbox.live:18912/5b1408f1000aeceebea7efa30baaf059
三立戲劇臺,p2p://fccseuro.pvbox.live:18912/5b140916000e8094fa2b8bc1d6bc755b
三立戲劇臺,p2p://fccsovh.pvbox.live:18912/5b140916000e8094fa2b8bc1d6bc755b
三立綜合,p2p://fccseuro.pvbox.live:18912/5b140917000126426b51b812727ccb82
三立綜合,p2p://fccsovh.pvbox.live:18912/5b140917000126426b51b812727ccb82
都市劇場,p2p://fccseuro.pvbox.live:18912/5b140921000e805eeeccc3221d41efb6
都市劇場,p2p://fccsovh.pvbox.live:18912/5b140921000e805eeeccc3221d41efb6
環宇財經,p2p://fccseuro.pvbox.live:18912/5b1408f30002585a33caea38616d5414
環宇財經,p2p://fccsovh.pvbox.live:18912/5b1408f30002585a33caea38616d5414
環宇新聞,p2p://fccseuro.pvbox.live:18912/5b1408f30005adec057583980131e1ee
環宇新聞,http://pili-live-hdl.qhmywl.com/dsdtv/4677cf6625ce01b236bbb58f99094d51.flv
環宇新聞,p2p://fccsovh.pvbox.live:18912/5b1408f30005adec057583980131e1ee
LUXE TV,p2p://fccseuro.pvbox.live:18912/5b1408f2000402a99aae1b7772b9af31
LUXE TV,p2p://fccsovh.pvbox.live:18912/5b1408f2000402a99aae1b7772b9af31
靖洋戲劇臺,p2p://fccseuro.pvbox.live:18912/5b140917000666031b44053492b428cc
靖洋戲劇臺,p2p://fccsovh.pvbox.live:18912/5b140917000666031b44053492b428cc
Good Food,p2p://fccseuro.pvbox.live:18912/5bee4fb30000a36319ced928503e1c16
Good Food,p2p://fccsovh.pvbox.live:18912/5bee4fb30000a36319ced928503e1c16
博斯高球1DH,p2p://fccseuro.pvbox.live:18912/5bdbf395000ad5cb2607f86ed2c7a380
博斯高球1DH,p2p://fccsovh.pvbox.live:18912/5bdbf395000ad5cb2607f86ed2c7a380
大愛二臺,p2p://fccseuro.pvbox.live:18912/5bdbf3990002e4dcce05866d1e72dfd7
大愛二臺,p2p://fccsovh.pvbox.live:18912/5bdbf3990002e4dcce05866d1e72dfd7
EVE,p2p://fccseuro.pvbox.live:18912/5bdbf3a000041d6a62577151695bd697
EVE,p2p://fccsovh.pvbox.live:18912/5bdbf3a000041d6a62577151695bd697
EVE,p2p://fccseuro.pvbox.live:18912/5b14093f00043fac039c9178695b6e25
EVE,p2p://fccsovh.pvbox.live:18912/5b14093f00043fac039c9178695b6e25
CINEMA WORLD,p2p://fccseuro.pvbox.live:18912/5bdbf3aa000b9c3128b3d5f10eb6a4ae
CINEMA WORLD,p2p://fccsovh.pvbox.live:18912/5bdbf3aa000b9c3128b3d5f10eb6a4ae
FYI,p2p://fccseuro.pvbox.live:18912/5b1408f20005adced44ba37dbb0d46c1
FYI,p2p://fccsovh.pvbox.live:18912/5b1408f20005adced44ba37dbb0d46c1
LIFETIME,p2p://fccseuro.pvbox.live:18912/5b593bd20009b7c897de5601f6c21c86
LIFETIME,p2p://fccsovh.pvbox.live:18912/5b593bd20009b7c897de5601f6c21c86
E! Entertainment,p2p://fccseuro.pvbox.live:18912/5bee548c000d49c619e1cc0d5839302f
E! Entertainment,p2p://fccsovh.pvbox.live:18912/5bee548c000d49c619e1cc0d5839302f
CNN INTERNATIONAL,p2p://fccseuro.pvbox.live:18912/5b593947000cff320b5fbcac3823cfb2
CNN INTERNATIONAL,p2p://fccsovh.pvbox.live:18912/5b593947000cff320b5fbcac3823cfb2
CHANNEL NEWSASIA,p2p://fccseuro.pvbox.live:18912/5b1409fc00047d04fba28dd36d1b20d2
CHANNEL NEWSASIA,p2p://fccsovh.pvbox.live:18912/5b1409fc00047d04fba28dd36d1b20d2
BABY TV,p2p://fccseuro.pvbox.live:18912/5b14090b00030e82c1e20111a3b91f95
BABY TV,p2p://fccsovh.pvbox.live:18912/5b14090b00030e82c1e20111a3b91f95
MY KIDS,p2p://fccseuro.pvbox.live:18912/5b1409da000a356eaf4555bfced52957
MY KIDS,p2p://fccsovh.pvbox.live:18912/5b1409da000a356eaf4555bfced52957
FOX-NEWS,p2p://fccseuro.pvbox.live:18912/5b593b140008b0a872fab404d0005a0b
FOX-NEWS,p2p://fccsovh.pvbox.live:18912/5b593b140008b0a872fab404d0005a0b
love nature,p2p://fccseuro.pvbox.live:18912/5b1409400002d18be0ed68ad406a3f40
love nature,p2p://fccsovh.pvbox.live:18912/5b1409400002d18be0ed68ad406a3f40
BBC EARTH,p2p://fccseuro.pvbox.live:18912/5b1408f200071c8bda8dd5a44dfda4bb
BBC EARTH,p2p://fccsovh.pvbox.live:18912/5b1408f200071c8bda8dd5a44dfda4bb
LUXE TV,p2p://fccseuro.pvbox.live:18912/5bdbf3ae0006e6cac753f975290d4d15
LUXE TV,p2p://fccsovh.pvbox.live:18912/5bdbf3ae0006e6cac753f975290d4d15
TVBS 精彩台,p2p://fccseuro.pvbox.live:18912/5bdbf3b20000e966127226d088c6564d
TVBS 精彩台,p2p://fccsovh.pvbox.live:18912/5bdbf3b20000e966127226d088c6564d
animax,p2p://fccseuro.pvbox.live:18912/5b14095f000b75ebce56aa4326004fac
animax,p2p://fccsovh.pvbox.live:18912/5b14095f000b75ebce56aa4326004fac
Boomerang,p2p://fccseuro.pvbox.live:18912/5ee9c7bf000dbfa16d1d4ae93ca21c1c
Boomerang,p2p://fccsovh.pvbox.live:18912/5ee9c7bf000dbfa16d1d4ae93ca21c1c
nick.JR,p2p://fccseuro.pvbox.live:18912/5fc7777b00063284cf12f2dd438d5ad3
nick.JR,p2p://fccsovh.pvbox.live:18912/5fc7777b00063284cf12f2dd438d5ad3
三立iNEWS,p2p://fccseuro.pvbox.live:18912/5b7fb69500052cc969c8bcf269522bcf
三立iNEWS,p2p://fccsovh.pvbox.live:18912/5b7fb69500052cc969c8bcf269522bcf
中天新聞 (備一),p2p://fccseuro.pvbox.live:18912/5b14096a000dc917c7befde7c4a48ba6
中天新聞 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd72e0002527b5e186cfd3e3fc77b
中天新聞 (備一),p2p://fccsovh.pvbox.live:18912/5b14096a000dc917c7befde7c4a48ba6
民視 (備一),p2p://fccseuro.pvbox.live:18912/5b1409690006a24ae683ddddf26bdce8
民視 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd73c0002b6071edc77e3cdee0d9f
民視 (備一),p2p://fccsovh.pvbox.live:18912/5b1409690006a24ae683ddddf26bdce8
民視 (備三),p2p://fccseuro.pvbox.live:18912/5c72483f0003db4bcaa12d83814c6957
民視 (備三),p2p://fccsovh.pvbox.live:18912/5c72483f0003db4bcaa12d83814c6957
華視 (備三),p2p://fccseuro.pvbox.live:18912/5c72484f000e498bce8e5731c5afccf0
華視 (備三),p2p://fccsovh.pvbox.live:18912/5c72484f000e498bce8e5731c5afccf0
華視 (備一),p2p://fccseuro.pvbox.live:18912/5b140968000d4f35af004cdfaac62068
華視 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd74700063241649d196c85cfd3ab
華視 (備一),p2p://fccsovh.pvbox.live:18912/5b140968000d4f35af004cdfaac62068
中視 (備三),p2p://fccseuro.pvbox.live:18912/5c72484b000b1d092ec980608a0bef9d
中視 (備三),p2p://fccsovh.pvbox.live:18912/5c72484b000b1d092ec980608a0bef9d
中視 (備一),p2p://fccseuro.pvbox.live:18912/5b14095f00075e71372e2240965ed494
中視 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd743000549bf367c5d3854d18429
中視 (備一),p2p://fccsovh.pvbox.live:18912/5b14095f00075e71372e2240965ed494
三立臺灣 (備一),p2p://fccseuro.pvbox.live:18912/5b1409f100088a84c40f89d735e8395f
三立臺灣 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd74a000cbd46e72e23168664c445
三立臺灣 (備一),p2p://fccsovh.pvbox.live:18912/5b1409f100088a84c40f89d735e8395f
三立都會 (備一),p2p://fccseuro.pvbox.live:18912/5b14098f000d8c6571a258930b96c39d
三立都會 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd74e0008135fe92832283861853a
三立都會 (備一),p2p://fccsovh.pvbox.live:18912/5b14098f000d8c6571a258930b96c39d
東森綜合 (備一),p2p://fccseuro.pvbox.live:18912/5b1409f1000dc91bffeddd699ca35ed0
東森綜合 (備一),p2p://fccsovh.pvbox.live:18912/5b1409f1000dc91bffeddd699ca35ed0
TVBS歡樂 (備二),p2p://fccseuro.pvbox.live:18912/5c2dd759000397a1d54116afa14cab22
TVBS歡樂 (備二),p2p://fccseuro.pvbox.live:18912/5b1409600006657b52c9e5a637a80261
TVBS歡樂 (備二),p2p://fccsovh.pvbox.live:18912/5c2dd759000397a1d54116afa14cab22
壹電視新聞 (備一),p2p://fccseuro.pvbox.live:18912/5b14094000088a46ef8e5cc71f3a48a5
壹電視新聞 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd75c000b5681296cbaa5be2449da
壹電視新聞 (備一),p2p://fccsovh.pvbox.live:18912/5b14094000088a46ef8e5cc71f3a48a5
年代新聞 (備三),p2p://fccseuro.pvbox.live:18912/5c72489b000f0c1f58419c19eae44cc6
年代新聞 (備三),p2p://fccsovh.pvbox.live:18912/5c72489b000f0c1f58419c19eae44cc6
TVBS新聞 (備二),p2p://fccseuro.pvbox.live:18912/5c2dd76300095ef4ca7620ece66109ec
TVBS新聞 (備二),p2p://fccseuro.pvbox.live:18912/5b1409600008c73bd46bfb2af1f5ae94
TVBS新聞 (備二),p2p://fccseuro.pvbox.live:18912/5c7249c2000e510f1d57a75a30592ee2
TVBS新聞 (備二),p2p://fccsovh.pvbox.live:18912/5c2dd76300095ef4ca7620ece66109ec
TVBS新聞 (備一),p2p://fccseuro.pvbox.live:18912/5b1409600008c73be370a5bcdf5defe2
TVBS新聞 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd76300095ef49733277ae9c0671e
TVBS新聞 (備一),p2p://fccsovh.pvbox.live:18912/5b1409600008c73be370a5bcdf5defe2
非凡新聞 (備一),p2p://fccseuro.pvbox.live:18912/5b14092c0001a04c14ba93925f9ef5f6
非凡新聞 (備一),p2p://fccsovh.pvbox.live:18912/5b14092c0001a04c14ba93925f9ef5f6
緯來體育 (備一),p2p://fccseuro.pvbox.live:18912/5b140921000be144353d8e88e314b42a
緯來體育 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd76e00049e335bba26bf05a87895
緯來體育 (備一),p2p://fccsovh.pvbox.live:18912/5b140921000be144353d8e88e314b42a
東森新聞 (備三),p2p://fccseuro.pvbox.live:18912/5c7248a0000383704a3e5eff3648dfa9
東森新聞 (備三),p2p://fccsovh.pvbox.live:18912/5c7248a0000383704a3e5eff3648dfa9
東森新聞 (備一),p2p://fccseuro.pvbox.live:18912/5b1409520005add4c8a3a4cecf0d2ccc
東森新聞 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd7310008b3196f54f041ddf2e867
東森新聞 (備一),p2p://fccsovh.pvbox.live:18912/5b1409520005add4c8a3a4cecf0d2ccc
民視新聞 (備一),p2p://fccseuro.pvbox.live:18912/5b1409690004f7336ec985d66597e021
民視新聞 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd735000175854f0499a95f83952c
民視新聞 (備一),p2p://fccsovh.pvbox.live:18912/5b1409690004f7336ec985d66597e021
三立新聞 (備一),p2p://fccseuro.pvbox.live:18912/5b14090b000e8030977fd4408f0f97e4
三立新聞 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd738000940698fb7c22cae6a3214
三立新聞 (備一),p2p://fccsovh.pvbox.live:18912/5b14090b000e8030977fd4408f0f97e4
中天亞洲 (備一),p2p://fccseuro.pvbox.live:18912/5c724839000d2f369bdf547cd89fbe54
中天亞洲 (備一),p2p://fccsovh.pvbox.live:18912/5c724839000d2f369bdf547cd89fbe54
亞洲旅遊 (備一),p2p://fccseuro.pvbox.live:18912/5c72485400018808a3b48c28c60d30e6
亞洲旅遊 (備一),p2p://fccsovh.pvbox.live:18912/5c72485400018808a3b48c28c60d30e6
美亞電影 (備一),p2p://fccseuro.pvbox.live:18912/5c724a0e00044283f396d5fe6ea9539f
美亞電影 (備一),p2p://fccsovh.pvbox.live:18912/5c724a0e00044283f396d5fe6ea9539f
東森幼幼 (備一),p2p://fccseuro.pvbox.live:18912/5c724866000564114f7a921c28eef086
東森幼幼 (備一),p2p://fccsovh.pvbox.live:18912/5c724866000564114f7a921c28eef086
東森戲劇 (備一),p2p://fccseuro.pvbox.live:18912/5c72488200070408d06f0da4478a62b1
東森戲劇 (備一),p2p://fccsovh.pvbox.live:18912/5c72488200070408d06f0da4478a62b1
東森超視 (備一),p2p://fccseuro.pvbox.live:18912/5c72487c00066791d7daf24f35f847b9
東森超視 (備一),p2p://fccsovh.pvbox.live:18912/5c72487c00066791d7daf24f35f847b9
緯來戲劇 (備一),p2p://fccseuro.pvbox.live:18912/5c72488e000bae0647ae4ffc2c5c1a73
緯來戲劇 (備一),p2p://fccsovh.pvbox.live:18912/5c72488e000bae0647ae4ffc2c5c1a73
HBO家庭 (備一),p2p://fccseuro.pvbox.live:18912/5c7249ea0008e0b81d58423315e60ce6
HBO家庭 (備一),p2p://fccsovh.pvbox.live:18912/5c7249ea0008e0b81d58423315e60ce6
HBO強檔 (備一),p2p://fccsovh.pvbox.live:18912/5c7249ee000f145b1d5853691cf1378b
國家地理野生 (備一),p2p://fccseuro.pvbox.live:18912/5c7249fb000db88c0817fb0e2da0809a
國家地理野生 (備一),p2p://fccsovh.pvbox.live:18912/5c7249fb000db88c0817fb0e2da0809a
星衛娛樂 (備一),p2p://fccseuro.pvbox.live:18912/5c724a0a00018099979ae3a2ebaf2df6
星衛娛樂 (備一),p2p://fccsovh.pvbox.live:18912/5c724a0a00018099979ae3a2ebaf2df6
星衛電影 (備一),p2p://fccseuro.pvbox.live:18912/5c724a05000626a678e70bc5c42edcc6
星衛電影 (備一),p2p://fccsovh.pvbox.live:18912/5c724a05000626a678e70bc5c42edcc6
好萊塢電影 (備一),p2p://fccseuro.pvbox.live:18912/5c7249e20001252819cc6ae1bf870f24
好萊塢電影 (備一),p2p://fccsovh.pvbox.live:18912/5c7249e20001252819cc6ae1bf870f24
MOMO親子 (備一),p2p://fccseuro.pvbox.live:18912/5c7248620002c4fd1f975342bd3bfaa1
MOMO親子 (備一),p2p://fccsovh.pvbox.live:18912/5c7248620002c4fd1f975342bd3bfaa1
迪士尼卡通 (備一),p2p://fccseuro.pvbox.live:18912/5c72485c0008852e895a5109bf9c937b
迪士尼卡通 (備一),p2p://fccsovh.pvbox.live:18912/5c72485c0008852e895a5109bf9c937b
八大戲劇 (備一),p2p://fccsovh.pvbox.live:18912/5c72488600080edc1d52d364104615a0
大愛 (備一),p2p://fccseuro.pvbox.live:18912/5c7248470009cd45a9e264c417afc9af
大愛 (備一),p2p://fccsovh.pvbox.live:18912/5c7248470009cd45a9e264c417afc9af
JET綜合 (備一),p2p://fccseuro.pvbox.live:18912/5c724892000e3e1cef4bb2eef0332065
JET綜合 (備一),p2p://fccsovh.pvbox.live:18912/5c724892000e3e1cef4bb2eef0332065
ELTA體育3 (備一),p2p://fccseuro.pvbox.live:18912/5c7249f7000966364a68feb5b5892f05
ELTA體育3 (備一),p2p://fccsovh.pvbox.live:18912/5c7249f7000966364a68feb5b5892f05
東森綜合 (備三),p2p://fccseuro.pvbox.live:18912/5c724877000e7b2d0b24f59e68db0949
東森綜合 (備三),p2p://fccsovh.pvbox.live:18912/5c724877000e7b2d0b24f59e68db0949
TVBS歡樂 (備三),p2p://fccseuro.pvbox.live:18912/5c72488a000a56b7c62c388ca356227f
TVBS歡樂 (備三),p2p://fccsovh.pvbox.live:18912/5c72488a000a56b7c62c388ca356227f
壹電視新聞 (備三),p2p://fccseuro.pvbox.live:18912/5c724897000cb186a4bbbe3882b0ecf5
壹電視新聞 (備三),p2p://fccsovh.pvbox.live:18912/5c724897000cb186a4bbbe3882b0ecf5
年代新聞 (備一),p2p://fccseuro.pvbox.live:18912/5b1409fd000a726993cfe01bb3d031d2
年代新聞 (備一),p2p://fccseuro.pvbox.live:18912/5c2dd76000032856cd7039eebf7f8190
年代新聞 (備一),p2p://fccseuro.pvbox.live:18912/5c72489b000f0c1f30367ceb328beb23
年代新聞 (備一),p2p://fccsovh.pvbox.live:18912/5b1409fd000a726993cfe01bb3d031d2
日本频道,#genre#
日本∣BRE,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
Shop Channel,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日テレ,http://redlabmcdn.s.llnwi.net/jp01/ryowa3/index.m3u8
日テレ,http://203.162.235.41:16905
テレビ朝日,http://redlabmcdn.s.llnwi.net/jp01/ryowa4/index.m3u8
テレビ朝日,http://203.162.235.41:16906
TBS,http://redlabmcdn.s.llnwi.net/jp01/ryowa5/index.m3u8
テレビ東京,http://redlabmcdn.s.llnwi.net/jp01/ryowa6/index.m3u8
フジテレビ,http://redlabmcdn.s.llnwi.net/jp01/ryowa7/index.m3u8
フジテレビ,http://203.162.235.41:16904
TOKYO MX 1,http://redlabmcdn.s.llnwi.net/jp01/ryowa8/index.m3u8
NHK BS1,http://redlabmcdn.s.llnwi.net/jp01/bs01/index.m3u8
NHK BSP,http://redlabmcdn.s.llnwi.net/jp01/bs02/index.m3u8
BS日テレ,http://redlabmcdn.s.llnwi.net/jp01/bs03/index.m3u8
BS日テレ,http://203.162.235.41:16912
BS朝日,http://redlabmcdn.s.llnwi.net/jp01/bs04/index.m3u8
BS朝日,http://203.162.235.41:16914
BS12トゥエルビ,http://redlabmcdn.s.llnwi.net/jp01/bs08/index.m3u8
WOWOWシネマ,http://redlabmcdn.s.llnwi.net/jp01/cs07/index.m3u8
WOWOWシネマ,http://203.162.235.41:16916
スターチャンネル１,http://redlabmcdn.s.llnwi.net/jp01/bs09/index.m3u8
スターチャンネル２,http://redlabmcdn.s.llnwi.net/jp01/bs10/index.m3u8
J SPORTS 1,http://redlabmcdn.s.llnwi.net/jp01/bs15/index.m3u8
J SPORTS 2,http://redlabmcdn.s.llnwi.net/jp01/bs11/index.m3u8
J SPORTS 3,http://redlabmcdn.s.llnwi.net/jp01/bs12/index.m3u8
J SPORTS 4,http://redlabmcdn.s.llnwi.net/jp01/cs02/index.m3u8
BSアニマックス,http://redlabmcdn.s.llnwi.net/jp01/bs14/index.m3u8
ディズニーチャンネル,http://redlabmcdn.s.llnwi.net/jp01/bs13/index.m3u8
日テレジータス,http://redlabmcdn.s.llnwi.net/jp01/cs01/index.m3u8
キッズステーション,http://redlabmcdn.s.llnwi.net/jp01/cs04/index.m3u8
GOLF NETWORK,http://redlabmcdn.s.llnwi.net/jp01/cs03/index.m3u8
NHK総合・東京,http://redlabmcdn.s.llnwi.net/jp01/ryowa2/index.m3u8
NHKEテレ東京,http://redlabmcdn.s.llnwi.net/jp01/ryowa1/index.m3u8
NHK総合,http://203.162.235.41:16903
NHK Eテレ,http://203.162.235.41:16901
NHK BSプレミアム,http://203.162.235.41:16910
TBSテレビ,http://203.162.235.41:16907
BS TBS,http://203.162.235.41:16913
BSフジ,http://203.162.235.41:16911
テレビ东京,http://203.162.235.41:16908
BS东京,http://203.162.235.41:16915
歪果频道,#genre#
BBC World News,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
cnns,http://a3569458063-s26881.cdn.ngenix.net/vgtrkrtmp/smil:r1_lipetsk.smil/chunklist_b1500000.m3u8
CNN International,http://1111296894.rsc.cdn77.org/ls-54548-1/tracks-v1a1/mono.m3u8
Global News,https://da7sdtkzly6qj.cloudfront.net/out/v1/b317f6c10f2e493993bd2b5314df1c7c/index_1.m3u8
Acns-Spore,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNN-INDO,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist_w1285822120_b384000_sleng.m3u8
Tv Ri,http://wpc.d1627.nucdn.net:80/80D1627/o-tvri/Content/HLS/Live/Channel(TVRINASIONAL)/Stream(03)/index.m3u8
Sky News,https://skynewsau-live.akamaized.net/hls/live/2002689/skynewsau-extra1/master.m3u8
CGTN China,https://live.cgtn.com/1000/prog_index.m3u8
CGTN China,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
CBC News,http://cbcnewshd-f.akamaihd.net/i/cbcnews_1@8981/index_2500_av-p.m3u8
France 24,http://f24hls-i.akamaihd.net/hls/live/221147/F24_EN_HI_HLS/master_2000.m3u8
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
ジャパネットチャンネルDX,http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_1200.m3u8
韩国基督教CGNTV日本,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_jp/playlist.m3u8
韩国基督教CGNTV日本,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_jp/chunklist_w564190259.m3u8
韩国基督教CGNTV韩国,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/playlist.m3u8
韩国基督教CGNTV韩国,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/chunklist_w1604760015.m3u8
Luxury World,http://nano.teleservice.su:8080/hls/luxury.m3u8
日照莒县-1,http://61.162.225.122:8181/live/test1.m3u8
日照莒县-2,http://61.162.225.122:8181/live/test2.m3u8
日照莒县-3,http://61.162.225.122:8181/live/test3.m3u8
美国中国环球电视CGTN,http://live.cgtn.com/1000/prog_index.m3u8
日本 Ⅰ 宝石GSTV,https://gemstv.wide-stream.net/gemstv01/smil:gemstv01.smil/chunklist_w1860888413_b600000.m3u8
韩国 Ⅰ BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
俄罗斯 Ⅰ  时尚频道,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
乌克兰 Ⅰ M2 音乐频道,http://live.m2.tv/hls3/stream.m3u8
韩国 Ⅰ 朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
泰国 Ⅰ 泰国公共台,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰国 Ⅰ NBT 曼谷频道,http://live.prd.go.th:1935/live/ch1_L.sdp/chunklist.m3u8
阿联酋 Ⅰ ATV 1,http://85.132.81.184:8080/atv/index.m3u8
阿联酋 Ⅰ ATV 2,http://85.132.81.184:8080/atv-2/index.m3u8
阿联酋 Ⅰ ATV 4,http://85.132.81.184:8080/atv-4/index.m3u8
卡塔尔 Ⅰ 卡斯体育,http://www.elahmad.com/tv/m3u8/alkass.m3u8?id=alkass3
阿联酋 Ⅰ 迪拜赛马,http://dmisvthvll.cdn.mangomolo.com/events/smil:events.smil/chunklist_b1600000.m3u8
美国 | 狗狗宠物,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
美国 Ⅰ 红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
法国 | 法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
俄罗斯 Ⅰ FM 音乐频道,http://rtmp.one.by:1200
俄罗斯 Ⅰ OR 音乐频道,http://rtmp.one.by:2200/
意大利 Ⅰ V2 音乐频道,http://de1se01.v2beat.live/playlist.m3u8
西班牙 Ⅰ 中国环球 (西班牙),http://livees.cgtn.com/1000e/prog_index.m3u8
海外频道,#genre#
KBS 2,http://112.170.47.242:83//klive/api/url.m3u8?m=url&s=wavve&i=K02&q=&apikey=OANLA7MNOY
SBS,http://112.170.47.242:83//klive/api/url.m3u8?m=url&s=wavve&i=S01&q=&apikey=OANLA7MNOY
MBC,http://112.170.47.242:83//klive/api/url.m3u8?m=url&s=wavve&i=M01&q=&apikey=OANLA7MNOY
tvN,http://50.7.161.82:8278/streams/d/TVN/playlist.m3u8
韩国·NBS新闻频道,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国·TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8
韩国·TBS,http://tbs.hscdn.com/tbstvweb/tbstv/chunklist_w1331473189.m3u8
韩国·SBS CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
韩国·KNN SBS综艺,http://211.220.195.200:1935/live/mp4:KnnTV.sdp/chunklist_w762151441.m3u8
韩国·KBC SBS综艺,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国·TJB SBS综艺,http://1.245.74.5:1935/live/tv/.m3u8
韩国·MBC综艺频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国·EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国·EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国·EBS加一频道,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国·EBS加二频道,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国·日常电视,http://edaily.flive.skcdn.com:1935/high/livestream/playlist.m3u8
FTV,http://218.236.58.185:1935/FTVLIVE_MOBILE/Stream_mobile/playlist.m3u8
NHK World Japan,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
KTV,http://218.38.152.31:1935/klive/klive.stream/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
